FraseID,Algoritmo,Resultado
438,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0277, ""1"": 0.9723}}}"
438,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5003, ""1"": 0.4997}}}"
439,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8576, ""1"": 0.1424}}}"
439,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5325, ""1"": 0.4675}}}"
440,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2478, ""1"": 0.7522}}}"
440,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4998, ""1"": 0.5002}}}"
441,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5048, ""1"": 0.4952}}}"
441,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5256, ""1"": 0.4744}}}"
442,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6406, ""1"": 0.3594}}}"
442,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4522, ""1"": 0.5478}}}"
443,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5499, ""1"": 0.4501}}}"
443,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5276, ""1"": 0.4724}}}"
444,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1629, ""1"": 0.8371}}}"
444,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.559, ""1"": 0.441}}}"
445,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4317, ""1"": 0.5683}}}"
445,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.478, ""1"": 0.522}}}"
446,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3595, ""1"": 0.6405}}}"
446,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4485, ""1"": 0.5515}}}"
447,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5427, ""1"": 0.4573}}}"
447,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4931, ""1"": 0.5069}}}"
448,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4283, ""1"": 0.5717}}}"
448,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5049, ""1"": 0.4951}}}"
449,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4708, ""1"": 0.5292}}}"
449,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4439, ""1"": 0.5561}}}"
450,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4315, ""1"": 0.5685}}}"
450,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4888, ""1"": 0.5112}}}"
451,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.9615, ""1"": 0.0385}}}"
451,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5633, ""1"": 0.4367}}}"
452,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2579, ""1"": 0.7421}}}"
452,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5316, ""1"": 0.4684}}}"
453,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3314, ""1"": 0.6686}}}"
453,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4676, ""1"": 0.5324}}}"
454,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4807, ""1"": 0.5193}}}"
454,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5842, ""1"": 0.4158}}}"
455,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7998, ""1"": 0.2002}}}"
455,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5122, ""1"": 0.4878}}}"
456,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6947, ""1"": 0.3053}}}"
456,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.478, ""1"": 0.522}}}"
457,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8974, ""1"": 0.1026}}}"
457,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.585, ""1"": 0.415}}}"
458,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.246, ""1"": 0.754}}}"
458,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4928, ""1"": 0.5072}}}"
459,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4089, ""1"": 0.5911}}}"
459,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.547, ""1"": 0.453}}}"
460,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.282, ""1"": 0.718}}}"
460,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4375, ""1"": 0.5625}}}"
461,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5922, ""1"": 0.4078}}}"
461,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5056, ""1"": 0.4944}}}"
462,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2234, ""1"": 0.7766}}}"
462,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4462, ""1"": 0.5538}}}"
463,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2337, ""1"": 0.7663}}}"
463,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4222, ""1"": 0.5778}}}"
464,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5765, ""1"": 0.4235}}}"
464,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5937, ""1"": 0.4063}}}"
465,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2829, ""1"": 0.7171}}}"
465,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5234, ""1"": 0.4766}}}"
466,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0229, ""1"": 0.9771}}}"
466,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.477, ""1"": 0.523}}}"
467,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7754, ""1"": 0.2246}}}"
467,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5186, ""1"": 0.4814}}}"
468,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0488, ""1"": 0.9512}}}"
468,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4463, ""1"": 0.5537}}}"
469,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7211, ""1"": 0.2789}}}"
469,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5464, ""1"": 0.4536}}}"
470,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.183, ""1"": 0.817}}}"
470,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2885, ""1"": 0.7115}}}"
471,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5019, ""1"": 0.4981}}}"
471,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.493, ""1"": 0.507}}}"
472,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8469, ""1"": 0.1531}}}"
472,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5624, ""1"": 0.4376}}}"
473,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6391, ""1"": 0.3609}}}"
473,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5903, ""1"": 0.4097}}}"
474,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3651, ""1"": 0.6349}}}"
474,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6247, ""1"": 0.3753}}}"
475,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3078, ""1"": 0.6922}}}"
475,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6288, ""1"": 0.3712}}}"
476,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.395, ""1"": 0.605}}}"
476,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4252, ""1"": 0.5748}}}"
477,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2604, ""1"": 0.7396}}}"
477,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4523, ""1"": 0.5477}}}"
478,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3826, ""1"": 0.6174}}}"
478,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5447, ""1"": 0.4553}}}"
479,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8455, ""1"": 0.1545}}}"
479,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5291, ""1"": 0.4709}}}"
480,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3673, ""1"": 0.6327}}}"
480,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3548, ""1"": 0.6452}}}"
481,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.274, ""1"": 0.726}}}"
481,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4154, ""1"": 0.5846}}}"
482,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6444, ""1"": 0.3556}}}"
482,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3877, ""1"": 0.6123}}}"
483,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0015, ""1"": 0.9985}}}"
483,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2427, ""1"": 0.7573}}}"
484,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0892, ""1"": 0.9108}}}"
484,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4381, ""1"": 0.5619}}}"
485,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7168, ""1"": 0.2832}}}"
485,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5394, ""1"": 0.4606}}}"
486,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5314, ""1"": 0.4686}}}"
486,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.445, ""1"": 0.555}}}"
487,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0431, ""1"": 0.9569}}}"
487,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4245, ""1"": 0.5755}}}"
488,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4001, ""1"": 0.5999}}}"
488,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4154, ""1"": 0.5846}}}"
489,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4892, ""1"": 0.5108}}}"
489,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5143, ""1"": 0.4857}}}"
490,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4254, ""1"": 0.5746}}}"
490,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3623, ""1"": 0.6377}}}"
491,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.766, ""1"": 0.234}}}"
491,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5426, ""1"": 0.4574}}}"
492,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8283, ""1"": 0.1717}}}"
492,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5095, ""1"": 0.4905}}}"
493,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4681, ""1"": 0.5319}}}"
493,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4517, ""1"": 0.5483}}}"
494,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3147, ""1"": 0.6853}}}"
494,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4298, ""1"": 0.5702}}}"
495,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0165, ""1"": 0.9835}}}"
495,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2127, ""1"": 0.7873}}}"
496,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2003, ""1"": 0.7997}}}"
496,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6182, ""1"": 0.3818}}}"
497,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3558, ""1"": 0.6442}}}"
497,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3906, ""1"": 0.6094}}}"
498,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0852, ""1"": 0.9148}}}"
498,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3926, ""1"": 0.6074}}}"
499,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3194, ""1"": 0.6806}}}"
499,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4941, ""1"": 0.5059}}}"
500,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6069, ""1"": 0.3931}}}"
500,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5083, ""1"": 0.4917}}}"
