FraseID,Algoritmo,Resultado
438,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5211, ""1"": 0.4789}}}"
438,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4942, ""1"": 0.5058}}}"
439,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.201, ""1"": 0.799}}}"
439,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.454, ""1"": 0.546}}}"
440,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.045, ""1"": 0.955}}}"
440,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4508, ""1"": 0.5492}}}"
441,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3764, ""1"": 0.6236}}}"
441,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3715, ""1"": 0.6285}}}"
442,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3307, ""1"": 0.6693}}}"
442,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4899, ""1"": 0.5101}}}"
443,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5459, ""1"": 0.4541}}}"
443,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6232, ""1"": 0.3768}}}"
444,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1666, ""1"": 0.8334}}}"
444,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3612, ""1"": 0.6388}}}"
445,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2167, ""1"": 0.7833}}}"
445,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4047, ""1"": 0.5953}}}"
446,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4194, ""1"": 0.5806}}}"
446,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4715, ""1"": 0.5285}}}"
447,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5746, ""1"": 0.4254}}}"
447,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4738, ""1"": 0.5262}}}"
448,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5976, ""1"": 0.4024}}}"
448,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5032, ""1"": 0.4968}}}"
449,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6013, ""1"": 0.3987}}}"
449,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.609, ""1"": 0.391}}}"
450,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6415, ""1"": 0.3585}}}"
450,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5512, ""1"": 0.4488}}}"
451,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2938, ""1"": 0.7062}}}"
451,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4662, ""1"": 0.5338}}}"
452,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6073, ""1"": 0.3927}}}"
452,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3722, ""1"": 0.6278}}}"
453,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0389, ""1"": 0.9611}}}"
453,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4192, ""1"": 0.5808}}}"
454,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.125, ""1"": 0.875}}}"
454,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5597, ""1"": 0.4403}}}"
455,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4971, ""1"": 0.5029}}}"
455,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4794, ""1"": 0.5206}}}"
456,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5008, ""1"": 0.4993}}}"
456,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4878, ""1"": 0.5122}}}"
457,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5602, ""1"": 0.4398}}}"
457,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5651, ""1"": 0.4349}}}"
458,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0405, ""1"": 0.9595}}}"
458,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5459, ""1"": 0.4541}}}"
459,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4372, ""1"": 0.5628}}}"
459,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3775, ""1"": 0.6225}}}"
460,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7263, ""1"": 0.2737}}}"
460,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4746, ""1"": 0.5254}}}"
461,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.132, ""1"": 0.868}}}"
461,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3726, ""1"": 0.6274}}}"
462,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2764, ""1"": 0.7236}}}"
462,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.456, ""1"": 0.544}}}"
463,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8318, ""1"": 0.1682}}}"
463,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5745, ""1"": 0.4255}}}"
464,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7552, ""1"": 0.2448}}}"
464,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4962, ""1"": 0.5038}}}"
465,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5414, ""1"": 0.4586}}}"
465,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4749, ""1"": 0.5251}}}"
466,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0648, ""1"": 0.9352}}}"
466,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4223, ""1"": 0.5777}}}"
467,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2897, ""1"": 0.7103}}}"
467,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5778, ""1"": 0.4222}}}"
468,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3037, ""1"": 0.6963}}}"
468,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.421, ""1"": 0.579}}}"
469,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6436, ""1"": 0.3564}}}"
469,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5019, ""1"": 0.4981}}}"
470,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8072, ""1"": 0.1928}}}"
470,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6289, ""1"": 0.3711}}}"
471,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5476, ""1"": 0.4524}}}"
471,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4551, ""1"": 0.5449}}}"
472,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0361, ""1"": 0.9639}}}"
472,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4092, ""1"": 0.5908}}}"
473,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1341, ""1"": 0.8659}}}"
473,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2906, ""1"": 0.7094}}}"
474,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6995, ""1"": 0.3005}}}"
474,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6074, ""1"": 0.3926}}}"
475,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7135, ""1"": 0.2865}}}"
475,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5517, ""1"": 0.4483}}}"
476,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0312, ""1"": 0.9688}}}"
476,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4994, ""1"": 0.5006}}}"
477,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4964, ""1"": 0.5036}}}"
477,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4398, ""1"": 0.5602}}}"
478,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0193, ""1"": 0.9807}}}"
478,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4073, ""1"": 0.5927}}}"
479,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2517, ""1"": 0.7483}}}"
479,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4243, ""1"": 0.5757}}}"
480,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4536, ""1"": 0.5464}}}"
480,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4784, ""1"": 0.5216}}}"
481,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.686, ""1"": 0.314}}}"
481,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4163, ""1"": 0.5837}}}"
482,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6581, ""1"": 0.3419}}}"
482,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5405, ""1"": 0.4595}}}"
483,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2159, ""1"": 0.7841}}}"
483,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5374, ""1"": 0.4626}}}"
484,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.341, ""1"": 0.659}}}"
484,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.488, ""1"": 0.512}}}"
485,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7209, ""1"": 0.2791}}}"
485,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5225, ""1"": 0.4775}}}"
486,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6863, ""1"": 0.3137}}}"
486,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6413, ""1"": 0.3587}}}"
487,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0421, ""1"": 0.9579}}}"
487,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4566, ""1"": 0.5434}}}"
488,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2197, ""1"": 0.7803}}}"
488,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4996, ""1"": 0.5004}}}"
489,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5076, ""1"": 0.4924}}}"
489,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5563, ""1"": 0.4437}}}"
490,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5031, ""1"": 0.4969}}}"
490,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4872, ""1"": 0.5128}}}"
491,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.316, ""1"": 0.684}}}"
491,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3694, ""1"": 0.6306}}}"
492,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2161, ""1"": 0.7839}}}"
492,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4303, ""1"": 0.5697}}}"
493,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7749, ""1"": 0.2251}}}"
493,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5771, ""1"": 0.4229}}}"
494,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3223, ""1"": 0.6777}}}"
494,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4371, ""1"": 0.5629}}}"
495,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2193, ""1"": 0.7807}}}"
495,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4128, ""1"": 0.5872}}}"
496,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5828, ""1"": 0.4172}}}"
496,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4738, ""1"": 0.5262}}}"
497,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5524, ""1"": 0.4476}}}"
497,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5, ""1"": 0.5}}}"
498,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2082, ""1"": 0.7918}}}"
498,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5158, ""1"": 0.4842}}}"
499,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1133, ""1"": 0.8867}}}"
499,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4263, ""1"": 0.5737}}}"
500,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1945, ""1"": 0.8055}}}"
500,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4294, ""1"": 0.5706}}}"
